id,year,name,abbr,state,votes,parties
2012_TN,2012,"Obama, Barack",TN,Tennessee,960709,Democratic
2012_TN,2012,"Johnson, Gary",TN,Tennessee,18623,Independent
2012_TN,2012,"Stein, Jill",TN,Tennessee,6515,Green
2012_TN,2012,"Goode, Virgil",TN,Tennessee,6022,Constitution
2012_TN,2012,"Anderson, Ross C. ""Rocky""",TN,Tennessee,2639,Independent
2012_TN,2012,"Miller, Merlin",TN,Tennessee,1739,Independent
2012_TX,2012,"Romney, Mitt",TX,Texas,4569843,Republican
2012_TX,2012,"Obama, Barack",TX,Texas,3308124,Democratic
2012_TX,2012,"Johnson, Gary",TX,Texas,88580,Libertarian
2012_TX,2012,"Stein, Jill",TX,Texas,24657,Green
2012_TX,2012,"Goode, Virgil",TX,Texas,1287,Write-In
2012_TX,2012,"Anderson, Rocky",TX,Texas,426,Write-In
2012_TX,2012,"Hoefling, Tom",TX,Texas,374,Write-In
2012_TX,2012,"Ayers, Avery",TX,Texas,209,Write-In
2012_TX,2012,"Alexander, Stewart",TX,Texas,162,Write-In
2012_TX,2012,"Hill, Thaddaus",TX,Texas,102,Write-In
2012_TX,2012,"Barnett, Andre N.",TX,Texas,87,Write-In
2012_UT,2012,"Romney, Mitt",UT,Utah,740600,Republican
2012_UT,2012,"Obama, Barack",UT,Utah,251813,Democratic
2012_UT,2012,"Johnson, Gary",UT,Utah,12572,Libertarian
2012_UT,2012,"Anderson, Ross C. ""Rocky""",UT,Utah,5335,Justice Party
2012_UT,2012,"Stein, Jill",UT,Utah,3817,Green
2012_UT,2012,"Goode, Virgil",UT,Utah,2871,Constitution
2012_UT,2012,"La Riva, Gloria",UT,Utah,393,Unaffiliated
2012_UT,2012,"Barr, Roseanne",UT,Utah,18,Write-In
2012_UT,2012,"Reed, Jill",UT,Utah,6,Write-In
2012_UT,2012,"Barnett, Andre",UT,Utah,5,Write-In
2012_UT,2012,"Christensen, Will",UT,Utah,5,Write-In
2012_UT,2012,"Myers, Justin",UT,Utah,2,Write-In
2012_UT,2012,"Durham, Stephen",UT,Utah,1,Write-In
2012_UT,2012,"Hykes, Darrell",UT,Utah,1,Write-In
2012_UT,2012,"Morstad, Dean",UT,Utah,1,Write-In
2012_VT,2012,"Obama, Barack",VT,Vermont,199239,Democratic
2012_VT,2012,"Romney, Mitt",VT,Vermont,92698,Republican
2012_VT,2012,"Johnson, Gary",VT,Vermont,3487,Libertarian
2012_VT,2012,"Anderson, Ross C. ""Rocky""",VT,Vermont,1128,Justice Party
2012_VT,2012,"Paul, Ron",VT,Vermont,717,Write-In
2012_VT,2012,"Lindsay, Peta",VT,Vermont,695,Socialism and Liberation Party
2012_VT,2012,"Stein, Jill",VT,Vermont,594,Write-In
2012_VT,2012,"Goode, Virgil",VT,Vermont,13,Write-In
2012_VT,2012,"Barr, Roseanne",VT,Vermont,9,Write-In
2012_VA,2012,"Obama, Barack",VA,Virginia,1971820,Democratic
2012_VA,2012,"Romney, Mitt",VA,Virginia,1822522,Republican
2012_VA,2012,"Johnson, Gary",VA,Virginia,31216,Libertarian
2012_VA,2012,"Goode, Virgil",VA,Virginia,13058,Constitution
2012_VA,2012,"Stein, Jill",VA,Virginia,8627,Green
2012_VA,2012,"Anderson, Ross C. ""Rocky""",VA,Virginia,76,Write-In
2012_VA,2012,"Reed, Jill",VA,Virginia,14,Write-In
2012_VA,2012,"Glean, Joseph A. / Darlene Herleikson",VA,Virginia,3,Write-In
2012_VA,2012,"Glean, Joseph A. / Jamie Johnson",VA,Virginia,1,Write-In
2012_VA,2012,"Tittle, Sheila ""Samm""",VA,Virginia,1,Write-In
2012_WA,2012,"Obama, Barack",WA,Washington,1755396,Democratic
2012_WA,2012,"Romney, Mitt",WA,Washington,1290670,Republican
2012_WA,2012,"Johnson, Gary",WA,Washington,42202,Libertarian
2012_WA,2012,"Stein, Jill",WA,Washington,20928,Green
2012_WA,2012,"Goode, Virgil",WA,Washington,8851,Constitution
2012_WA,2012,"Anderson, Ross C. ""Rocky""",WA,Washington,4946,Justice Party
2012_WA,2012,"Lindsay, Peta",WA,Washington,1318,Socialism and Liberation Party
2012_WA,2012,"Harris, James",WA,Washington,1205,Socialist Workers Party
2012_WV,2012,"Romney, Mitt",WV,West Virginia,417655,Republican
2012_WV,2012,"Obama, Barack",WV,West Virginia,238269,Democratic
2012_WV,2012,"Johnson, Gary",WV,West Virginia,6302,Libertarian
2012_WV,2012,"Stein, Jill",WV,West Virginia,4406,Mountain Party
2012_WV,2012,"Terry, Randall",WV,West Virginia,3806,No Party Affiliation
2012_WI,2012,"Obama, Barack",WI,Wisconsin,1620985,Democratic
2012_WI,2012,"Romney, Mitt",WI,Wisconsin,1407966,Republican
2012_WI,2012,"Johnson, Gary",WI,Wisconsin,20439,Independent
2012_WI,2012,"Stein, Jill",WI,Wisconsin,7665,Independent
2012_WI,2012,"Goode, Virgil",WI,Wisconsin,4930,Constitution
2012_WI,2012,"White, Jerry",WI,Wisconsin,553,Independent
2012_WI,2012,"La Riva, Gloria",WI,Wisconsin,526,Independent
2012_WI,2012,"Anderson, Ross C. ""Rocky""",WI,Wisconsin,112,Write-In
2012_WI,2012,"Barr, Roseanne",WI,Wisconsin,88,Write-In
2012_WY,2012,"Romney, Mitt",WY,Wyoming,170962,Republican
2012_WY,2012,"Obama, Barack",WY,Wyoming,69286,Democratic
2012_WY,2012,"Johnson, Gary",WY,Wyoming,5326,Libertarian
2012_WY,2012,"Goode, Virgil H.",WY,Wyoming,1452,Constitution
